text,label
"A alegação do áudio é um fato, mas o contexto é enganoso. O político de fato disse a frase, mas a análise do discurso completo mostra que era uma citação irônica de um adversário. O clipe foi editado maliciosamente para parecer uma opinião própria, visando a desinformação e o ataque à reputação.",0
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem fotografias antigas que parecem mostrar anacronismos tecnológicos, não há confirmação específica sobre o objeto na foto histórica ou se ele é de fato um dispositivo moderno fora de seu tempo. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a possibilidade de interpretações equivocadas ou coincidências visuais, mas a falta de informações impede uma conclusão definitiva.",1
A afirmação de que o arco-íris duplo representa um evento espiritual raro ignora explicações meteorológicas. O fenômeno é comum e ocorre devido à reflexão dupla da luz em gotas de água. A legenda distorce a realidade.,0
"Com base na análise da imagem e nas fontes disponíveis, não é possível confirmar ou negar a veracidade da afirmação. Embora casos parecidos tenham sido documentados anteriormente, não há confirmação específica sobre a pessoa retratada na imagem, ou se a ação tenha sido contínua ao longo de todos esses anos. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de histórias inspiradoras de persistência humana, mas a falta de informações impede uma conclusão definitiva.",1
A notícia de que o governo 'proibiu a Bíblia' no Brasil é uma fake news absurda. A liberdade religiosa e de crença é uma cláusula pétrea da Constituição Federal. Esse tipo de boato é disseminado para criar pânico entre grupos religiosos e gerar oposição a um governo específico.,0
o Universo está em expansão. Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
"A afirmação do vídeo é um fato, pois foi verificada por especialistas em diversas áreas. A combinação de dados técnicos e relatos fortalece a credibilidade do material apresentado.",2
a Terra gira em torno do Sol Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
"A postagem alega que uma baleia jubarte foi vista nadando no Rio Tietê, em São Paulo. A foto é impressionante, mas não há vídeos ou registros de especialistas que confirmem o episódio.",1
A postagem diz que a Terra teria parado de girar por 1 segundo em maio de 2025. Nenhum órgão geofísico reconheceu o acontecimento.,1
Especialistas em saúde alertam que as vacinas causam autismo é uma mentira perigosa que pode colocar vidas em risco.,0
"A imagem mostra uma floresta no Alasca com árvores de até 200 metros de altura. A escala impressiona, mas não foi confirmada por botânicos.",1
"A busca pelo hipotético Planeta Nove, um possível planeta massivo além de Netuno, continua a ser uma das grandes promessas da astronomia.",2
"Com base na análise das imagens analisadas e nas notícias relacionadas, não é possível confirmar ou negar a veracidade da afirmação. Embora casos parecidos tenham sido documentados anteriormente, não há confirmação específica sobre a identidade ou motivação da figura mencionada, ou se a situação descrita tenha ocorrido da forma apresentada. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de ações individuais de impacto social, mas a falta de informações impede uma conclusão definitiva.",1
"Com base na análise das imagens analisadas e nas notícias relacionadas, não é possível confirmar ou negar a veracidade da afirmação. Embora casos parecidos tenham sido documentados anteriormente, não há confirmação específica sobre a identidade ou motivação da figura mencionada, ou se a situação descrita tenha ocorrido da forma apresentada. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de iniciativas comunitárias em zonas rurais, mas a falta de informações impede uma conclusão definitiva.",1
"Vacinas contra a COVID salvaram 2,5 milhões de vidas em todo o mundo. Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.",2
Este perfil é conhecido por criar memes e paródias sobre eventos atuais.,0
"Com base na análise das imagens analisadas e nas notícias relacionadas, não é possível confirmar ou negar a veracidade da afirmação. Embora existam relatos semelhantes em outras regiões, não há confirmação específica sobre a pessoa retratada na imagem, ou se a situação descrita tenha ocorrido da forma apresentada. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de movimentos sociais locais de restauração ambiental, mas a falta de informações impede uma conclusão definitiva.",1
Não há dúvidas de que o DNA contém informações genéticas dos seres vivos. A veracidade dessa afirmação é confirmada por instituições reconhecidas em todo o mundo.,2
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem projetos de reflorestamento comunitário em áreas desmatadas, não há confirmação específica sobre a pessoa na imagem ou se ela sozinha plantou uma floresta inteira ao longo de 30 anos. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de iniciativas individuais de grande impacto ambiental, mas a falta de informações impede uma conclusão definitiva.",1
"Com base na análise das imagens analisadas e nas notícias relacionadas, não é possível confirmar ou negar a veracidade da afirmação. Embora outras situações parecidas tenham ocorrido, não há confirmação específica sobre quem seria o autor da ação descrita, ou se a ação tenha sido contínua ao longo de todos esses anos. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de ações individuais de impacto social, mas a falta de informações impede uma conclusão definitiva.",1
Não há dúvidas de que Pesquisadores descobrem um isolante excitônico topológico com uma ordem de momento ajustável. Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
"Com base na análise dos vídeos compartilhados e nos relatos informais, não é possível confirmar ou negar a veracidade da afirmação. Embora a prática seja comum em determinados contextos sociais, não há confirmação específica sobre o período em que isso teria acontecido, ou se os eventos tenham se desenrolado conforme relatado. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de ações individuais de impacto social, mas a falta de informações impede uma conclusão definitiva.",1
A narrativa de que a mudança climática é uma farsa circula entre grupos de desinformação e carece de qualquer comprovação empírica. Isso é considerado uma fake news.,0
"O vídeo que mostra um rio pegando fogo na Índia como 'sinal do apocalipse' é enganoso. Trata-se de um fenômeno real, mas causado por poluição industrial extrema, onde resíduos químicos inflamáveis flutuam na superfície da água. É um desastre ambiental, não um sinal sobrenatural.",0
A tecnologia de Pesquisadores descobrem um isolante excitônico topológico com uma ordem de momento ajustável. já é uma realidade. Empresas de todo o mundo estão investindo nessa área.,2
"A imagem mostra Elon Musk visitando o Brasil com a legenda ""SpaceX quer lançar satélites na Amazônia Legal"". De fato, Musk esteve no país em 30 de junho de 2025 para discutir parcerias com a Agência Espacial Brasileira. A imagem e o conteúdo são reais.",2
"A citação utilizada é real, mas foi tirada de contexto para alterar seu sentido original e prejudicar alguém.",0
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem estudos sobre a memória genética e a possibilidade de herdar traumas, não há confirmação específica sobre a alegação de que a pessoa no vídeo tem memórias de seus antepassados. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de as fronteiras da pesquisa em epigenética e psicologia, mas a falta de informações impede uma conclusão definitiva.",1
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem relatos de curas espontâneas ou recuperações médicas não explicadas pela ciência, não há confirmação específica sobre a veracidade do relato sobre o tratamento alternativo mencionado na postagem ou sua eficácia na cura da doença. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a plausibilidade de casos médicos raros, mas a falta de informações impede uma conclusão definitiva.",1
"Quatro tipos ocultos de autismo foram revelados, cada um contando uma história genética diferente A veracidade dessa afirmação é confirmada por instituições reconhecidas em todo o mundo.",2
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem fenômenos de sincronicidade e coincidências estatisticamente improváveis, não há confirmação específica sobre a história contada na postagem, onde dois estranhos descobrem ser irmãos gêmeos idênticos. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de as complexas e, por vezes, inexplicáveis conexões nas relações humanas, mas a falta de informações impede uma conclusão definitiva.",1
O gene CLOCK humano aumenta a conectividade cerebral e a flexibilidade mental em ratos Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
"A intenção não é enganar, mas sim usar a paródia como forma de comentário social.",0
"É verdadeira a afirmação de que a tecnologia de realidade virtual vem sendo usada na reabilitação de pacientes com AVC. A imagem mostra um paciente em terapia com VR para recuperar coordenação motora, método já adotado por clínicas na Europa e América do Norte.",2
O fenômeno de a água é uma molécula polar fundamental à vida é observável e mensurável. Qualquer pessoa pode verificar a sua existência.,2
"A afirmação do vídeo é um fato, uma vez que os elementos mostrados foram verificados por especialistas na área. A combinação de dados visuais e estatísticos torna a declaração precisa, evitando dúvidas sobre sua validade.",2
A tecnologia de os antibióticos combatem infecções bacterianas já é uma realidade. Empresas de todo o mundo estão investindo nessa área.,2
"A notícia de que a Antártida está derretendo e se tornará um 'continente verde' em 10 anos é um exagero falso. Embora o derretimento do gelo na Antártida seja uma realidade preocupante, o processo para que o continente se torne verde e habitável levaria milhares de anos, e não uma única década.",0
A narrativa de que as vacinas causam autismo circula entre grupos de desinformação e carece de qualquer comprovação empírica. Isso é considerado uma fake news.,0
"A foto é de um evento pacífico, mas foi usada para ilustrar uma matéria sobre violência, distorcendo a realidade.",0
O fenômeno de a Terra gira em torno do Sol. é observável e mensurável. Qualquer pessoa pode verificar a sua existência.,2
"Peixes de profundidade excretam minerais de carbonato, alterando o que sabemos sobre o ciclo de carbono da Terra Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.",2
A notícia de que a mudança climática é uma farsa é uma farsa. Fontes confiáveis já desmentiram essa informação.,0
"A foto mostra uma viatura policial nova em um posto abandonado. A legenda ""SEGURANÇA DE FACHADA"" indica que o investimento em equipamento não significa uma melhoria real no serviço, sendo apenas uma exibição de força. A presença do veículo e a precariedade do posto são reais.",2
o DNA contém informações genéticas dos seres vivos Tal conhecimento é corroborado por evidências experimentais e revisões científicas.,2
Cientistas comprovaram que Não há dúvidas de que O gene CLOCK humano aumenta a conectividade cerebral e a flexibilidade mental em ratos.. Essa descoberta foi publicada em revistas científicas de renome.,2
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem relatos de avistamentos de criaturas marinhas não identificadas em várias partes do mundo, não há confirmação específica sobre a veracidade do relato sobre a criatura na fotografia. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a plausibilidade de a vasta e inexplorada biodiversidade dos oceanos, mas a falta de informações impede uma conclusão definitiva.",1
"Diante do cenário apresentado, onde não há fontes seguras nem análise do vídeo mencionado, a conclusão mais adequada é considerar que a história pode conter elementos verdadeiros misturados a construções narrativas com fins emocionais ou inspiradores.",1
"A afirmação do vídeo é inverificável. O clipe mostrando uma suposta criatura desconhecida (como o ""chupa-cabra"") é de baixa qualidade, escuro e tremido, impedindo qualquer análise séria. A intenção é criar pânico ou mistério, mas a falta de evidências claras o torna inconclusivo.",1
"A notícia de que a Coca-Cola continha cocaína 'até o ano passado' é falsa. A Coca-Cola continha extrato de folhas de coca em sua fórmula original no século XIX, mas a cocaína foi completamente removida da bebida em 1903. A postagem usa um fato histórico para criar uma mentira sobre o produto atual.",0
A narrativa de que beber água com limão em jejum cura o câncer circula entre grupos de desinformação e carece de qualquer comprovação empírica. Isso é considerado uma fake news.,0
"A imagem apresenta um suposto eclipse triplo visível em Marte, capturado por um satélite da NASA. A composição e iluminação parecem plausíveis, mas não há menção oficial em canais da agência sobre tal evento em Marte.",1
A suposta descoberta de que a Terra é plana foi forjada. Análises laboratoriais confirmaram a fraude.,0
O 'alerta' de que gangues estão deixando cadeirinhas de bebê na beira da estrada para atrair motoristas (principalmente mulheres) para uma armadilha é um mito urbano antigo. Não há evidências ou boletins de ocorrência que sustentem a existência real e disseminada dessa tática criminosa.,0
A narrativa de que a Terra é plana circula entre grupos de desinformação e carece de qualquer comprovação empírica. Isso é considerado uma fake news.,0
"A foto de um bebê tigre azul pode parecer autêntica à primeira vista. Porém, não existem registros científicos confiáveis de tigres com essa coloração, e a manipulação por edição ou IA é uma possibilidade concreta. Logo, sua autenticidade permanece incerta.",1
"Dada a ausência de dados concretos e verificáveis, além da falta de informações complementares que contextualizem a afirmação, não é possível determinar se o conteúdo compartilhado é verdadeiro ou falso.",1
"A alegação de que os veganos 'forçam seus animais de estimação carnívoros a serem veganos' é uma generalização falsa. Embora casos isolados existam e sejam controversos, a grande maioria dos donos de pets veganos entende as necessidades nutricionais de seus animais (como gatos, que são carnívoros estritos) e oferece a eles uma dieta apropriada.",0
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem protótipos de dispositivos de energia alternativa desenvolvidos por inventores independentes, não há confirmação específica sobre o aparelho na imagem ou se ele de fato gera energia infinita a partir do magnetismo. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a busca contínua por fontes de energia limpa e renovável, mas a falta de informações impede uma conclusão definitiva.",1
"Com base na análise das imagens analisadas e nas notícias relacionadas, não é possível confirmar ou negar a veracidade da afirmação. Embora a prática seja comum em determinados contextos sociais, não há confirmação específica sobre o período em que isso teria acontecido, ou se os eventos tenham se desenrolado conforme relatado. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de histórias inspiradoras de persistência humana, mas a falta de informações impede uma conclusão definitiva.",1
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem relatos sobre luzes e sons inexplicáveis em céus noturnos, não há confirmação específica sobre a origem do fenômeno registrado no vídeo ou se ele tem origem extraterrestre. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a possibilidade de fenômenos atmosféricos raros ou tecnologia não divulgada, mas a falta de informações impede uma conclusão definitiva.",1
"A foto mostra uma ponte feita de raízes vivas em Meghalaya, Índia, e é verdadeira. As pontes são cultivadas por comunidades locais usando as raízes da árvore Ficus elastica, e levam décadas para atingir sua forma final. São uma herança cultural e uma solução sustentável para transpor rios em áreas de floresta densa.",2
"A imagem de um 'anjo' ou 'demônio' capturada nas nuvens durante uma tempestade é um exemplo de pareidolia. Este é o fenômeno psicológico de ver rostos ou padrões familiares em estímulos vagos e aleatórios, como nuvens, manchas ou texturas. Não é uma evidência de seres sobrenaturais.",0
"A fotografia de um animal albino em uma floresta exótica pode retratar um caso raro, já que o albinismo ocorre em várias espécies. No entanto, a imagem pode ter sido manipulada digitalmente ou gerada por IA, dificultando a validação da cena.",1
"Uma pesquisa em neurociência revelou que o cérebro utiliza um sistema duplo para o aprendizado, o que ajuda a explicar cientificamente como os hábitos são formados.",2
"Com base na análise das imagens analisadas e nas notícias relacionadas, não é possível confirmar ou negar a veracidade da afirmação. Embora a prática seja comum em determinados contextos sociais, não há confirmação específica sobre a pessoa retratada na imagem, ou se a situação descrita tenha ocorrido da forma apresentada. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de ações individuais de impacto social, mas a falta de informações impede uma conclusão definitiva.",1
A legenda e a imagem são de eventos distintos e foram unidas para enganar o leitor.,0
"A foto de um iceberg perfeitamente retangular, compartilhada como 'prova de manipulação da natureza', é enganosa. Embora raro, icebergs tabulares com ângulos retos podem se formar naturalmente quando se desprendem de plataformas de gelo maiores. Não é uma estrutura artificial.",0
"A postagem afirma que Leonardo da Vinci projetou um tipo de drone em seus cadernos. Embora seus projetos sejam avançados, não há evidência clara que se refira a tecnologias modernas.",1
"O vídeo de uma árvore que parece ""respirar"" já foi registrado em condições naturais específicas, mas também circula em versões manipuladas. Assim, sem confirmar a origem, não é possível afirmar sua autenticidade.",1
"Não há dúvidas de que Peixes de profundidade excretam minerais de carbonato, alterando o que sabemos sobre o ciclo de carbono da Terra. Essa é uma das teorias mais bem estabelecidas da ciência.",2
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem lendas urbanas sobre túneis secretos sob grandes cidades, não há confirmação específica sobre a veracidade do relato sobre a entrada mostrada na fotografia. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a plausibilidade de infraestrutura subterrânea antiga e desativada em centros urbanos, mas a falta de informações impede uma conclusão definitiva.",1
A notícia de que o governo esconde contato com alienígenas é uma farsa. Fontes confiáveis já desmentiram essa informação.,0
"Uma teoria da conspiração alega que a imagem do planeta em HD 135344B é uma fraude para justificar o orçamento do ESO, o que é refutado pela comunidade astronômica.",0
a camada de ozônio filtra radiações UV Tal conhecimento é corroborado por evidências experimentais e revisões científicas.,2
A tecnologia de Não há dúvidas de que a camada de ozônio filtra radiações UV. já é uma realidade. Empresas de todo o mundo estão investindo nessa área.,2
"A alegação do vídeo é um fato. A pesquisa confirma que misturar refrigerante diet com balinhas de menta causa uma erupção de espuma devido a um processo físico chamado nucleação. O vídeo claramente tem um propósito de entretenimento ou curiosidade científica, demonstrando uma reação química popular.",2
"A imagem de uma cidade flutuando no céu é atribuída a um portal dimensional, mas é uma ilusão óptica conhecida como Fata Morgana. O uso do termo ""dimensional"" engana o público ao ignorar explicações atmosféricas reais.",0
Todo o conteúdo desta página é falso e foi projetado para parecer uma notícia verdadeira. É um site de desinformação.,0
Pesquisadores descobrem um isolante excitônico topológico com uma ordem de momento ajustável Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
"O Instituto Federal do Piauí (IFPI) Campus Picos, inaugurado em 28 de maio de 2007, celebrou seu 18º aniversário em 28 de maio de 2025.",2
Os dados foram apresentados de maneira a supervalorizar um ponto de vista específico e desmerecer os outros.,0
"O vídeo de um drone mostrando supostos portais luminosos no céu parece bem produzido, mas pode ter sido gerado por softwares de edição ou ferramentas de inteligência artificial. Não há provas que sustentem sua autenticidade.",1
O fenômeno de Não há dúvidas de que Um gel de cura de tecidos foi desenvolvido usando vesículas extracelulares derivadas do leite. é observável e mensurável. Qualquer pessoa pode verificar a sua existência.,2
a gravidade é uma força que atrai corpos com massa Tal conhecimento é corroborado por evidências experimentais e revisões científicas.,2
"A imagem mostra uma aliança entre ETs e governos mundiais, com bandeiras unidas em um suposto evento secreto. A montagem é questionável, e nenhum fato foi verificado.",1
a água é uma molécula polar fundamental à vida. A veracidade dessa afirmação é confirmada por instituições reconhecidas em todo o mundo.,2
"Um suposto mapa mostra túneis subterrâneos entre continentes, usados por civilizações antigas. A teoria é recorrente em livros de mistério, mas nunca foi comprovada por escavações científicas.",1
"A imagem compartilhada não possui metadados disponíveis e pode ter sido manipulada ou retirada de seu contexto original, tornando sua veracidade indeterminável com os recursos disponíveis.",1
O título promete uma informação que não é entregue no corpo do texto. A matéria não cumpre o que anuncia.,0
"O fenômeno de Quatro tipos ocultos de autismo foram revelados, cada um contando uma história genética diferente. é observável e mensurável. Qualquer pessoa pode verificar a sua existência.",2
"Com base na análise dos vídeos compartilhados e nos relatos informais, não é possível confirmar ou negar a veracidade da afirmação. Embora existam relatos semelhantes em outras regiões, não há confirmação específica sobre quem seria o autor da ação descrita, ou se a ação tenha sido contínua ao longo de todos esses anos. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de movimentos sociais locais de restauração ambiental, mas a falta de informações impede uma conclusão definitiva.",1
"A teoria de que a Floresta Amazônica é o 'pulmão do mundo' é uma simplificação cientificamente incorreta. Embora vital para o clima e a biodiversidade, a maior parte do oxigênio que ela produz é consumida por seu próprio ecossistema. O verdadeiro 'pulmão do mundo' são os oceanos, através das algas marinhas.",0
"Embora a narrativa apresentada possa parecer plausível, não existem registros públicos ou fontes independentes que confirmem os acontecimentos descritos, deixando a questão em aberto.",1
Cientistas desmentem a informação de que o homem não pisou na Lua. Estudos rigorosos provam o contrário.,0
"Cuidado: o endereço do site é muito parecido com o de um veículo de imprensa confiável, mas não é o mesmo (typosquatting).",0
"Embora existam diversos relatos de feitos extraordinários realizados por cidadãos indianos em zonas rurais, não há evidência concreta ou cobertura jornalística que comprove especificamente a história em questão, o que torna a afirmação indeterminada quanto à sua veracidade.",1
O gene CLOCK humano aumenta a conectividade cerebral e a flexibilidade mental em ratos Tal conhecimento é corroborado por evidências experimentais e revisões científicas.,2
"A publicação utiliza uma foto real para ilustrar uma história que não é verdadeira, mas que parece plausível.",0
o DNA contém informações genéticas dos seres vivos. Essa é uma das teorias mais bem estabelecidas da ciência.,2
"Uma postagem afirma que o Enem 2025 teve número recorde de abstenções. Os dados oficiais do Inep, divulgados em 29 de junho, confirmam que 41% dos inscritos não compareceram. A notícia é verídica.",2
"A postagem que diz que o pouso na Lua foi uma farsa filmada por Stanley Kubrick é uma teoria da conspiração antiga e refutada. As evidências do pouso são esmagadoras, incluindo rochas lunares trazidas de volta, refletores deixados na Lua que ainda são usados por cientistas e a corroboração por outras nações, como a antiga União Soviética.",0
A descoberta de Cientistas descobriram o receptor que ajuda o cérebro a se limpar e a combater o Alzheimer revolucionou a nossa compreensão do mundo. Suas aplicações são inúmeras.,2
"O vídeo mostra uma pessoa aparentemente levitando em uma rua movimentada da Índia. A filmagem é impressionante, mas pode ter sido feita com truques de edição ou ilusionismo.",1
A descoberta de a água é uma molécula polar fundamental à vida revolucionou a nossa compreensão do mundo. Suas aplicações são inúmeras.,2
"De acordo com os dados apresentados, a imagem é muito provavelmente verdadeira. O cantor gospel Anderson Freire se apresentou no Festival Luz em Belém, reunindo um grande público. A legenda menciona 180 mil pessoas, número compatível com estimativas disponíveis nas reportagens do evento.",2
"A postagem que ensina a usar o código *#*#4636#*#* no celular para 'descobrir se você está sendo espionado' é enganosa. Esse código apenas abre um menu de informações de diagnóstico do próprio aparelho (como status da bateria e da rede), que é de difícil interpretação para um leigo e não revela nenhuma 'espionagem'.",0
"As pesquisas indicam que a afirmação do vídeo é confiável. A gravação mostra o pastor Cláudio Duarte durante o Encontro Nacional de Casais, em São Luís, com a legenda mencionando 40 mil pessoas. A estimativa corresponde ao que foi divulgado oficialmente após o evento.",2
"A afirmação do post é falsa. A pesquisa não encontrou nenhuma lei ou projeto de lei que ""proíbe o uso da cor amarela aos domingos"". A alegação é absurda e originou-se em um site de sátira, sendo compartilhada como verdade por quem não verificou a fonte, visando o humor ou a crítica social.",0
"A afirmação do vídeo é um fato, considerando a verificação realizada por fontes independentes. A combinação de diferentes metodologias fortalece a confiabilidade do conteúdo apresentado, eliminando dúvidas sobre sua veracidade.",2
A alegação de que o céu ficou vermelho devido à aproximação de um planeta desconhecido é enganosa. O fenômeno foi causado por partículas em suspensão e iluminação urbana. O sensacionalismo na legenda ignora explicações científicas bem estabelecidas.,0
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem relatos sobre luzes e sons inexplicáveis em céus noturnos, não há confirmação específica sobre a veracidade do relato sobre a origem do fenômeno registrado no vídeo. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a plausibilidade de fenômenos atmosféricos raros ou tecnologia não divulgada, mas a falta de informações impede uma conclusão definitiva.",1
"Após a análise, conclui-se que o conteúdo é um fato. O vídeo retrata um evento real do aniversário de São Paulo, onde a distribuição de bolo gerou tumulto. A tradição do bolo gigante e os riscos de caos em distribuições de comida são fatos confirmados pelas pesquisas. A legenda ""LET THEM EAT CAKE"" adiciona crítica social. A frase ""Pega a Renata"", refere-se a marca de produtos alimentícios, incentivando as pessoas a pegarem os bolos.",0
"A imagem de uma criança com olhos brilhantes é atribuída à possessão espiritual, mas é resultado de um efeito de reflexo na lente da câmera. A explicação paranormal ignora fenômenos técnicos comuns.",0
"A imagem de um peixe com aparência translúcida e cores fluorescentes reflete características que existem em espécies abissais. No entanto, a nitidez da imagem e o fundo indefinido levantam dúvidas sobre sua origem real ou artificial.",1
"A análise da fotografia que mostra um animal com traços tanto de leão quanto de urso levanta dúvidas. Embora a imagem pareça realista, não há registros científicos confiáveis de um cruzamento natural ou geneticamente induzido entre essas espécies. Modelos avançados de geração de imagem por IA conseguem combinar traços anatômicos distintos de maneira convincente. Assim, apesar de a imagem ser impactante, sua autenticidade permanece incerta sem uma verificação em fontes confiáveis ou análise forense.",1
"Apesar de o tema abordado ser relevante, não há qualquer referência a instituições confiáveis, pesquisadores ou dados empíricos, o que impede uma análise conclusiva sobre a veracidade do conteúdo.",1
"A imagem de um rosto humano perfeitamente simétrico pode parecer real, mas pode ter sido gerada por IA. Como essas ferramentas conseguem criar rostos muito convincentes, a veracidade da imagem é incerta.",1
"A postagem afirmando que chá de boldo com limão cura o coronavírus é falsa. Organizações de saúde globais, como a OMS, e estudos científicos sérios não encontraram evidências de que qualquer alimento ou bebida possa curar a COVID-19. Tratamentos eficazes são desenvolvidos através de pesquisa rigorosa e testes clínicos, não de remédios caseiros sem comprovação.",0
a gravidade é uma força que atrai corpos com massa. Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
"O vídeo que mostra ovos de plástico sendo vendidos em um supermercado é falso. A análise do vídeo revela que os 'ovos' são, na verdade, um brinquedo gelatinoso (slime) popular na Ásia. Além disso, o custo para produzir um ovo falso seria muito maior do que o de um ovo real.",0
"A imagem retrata uma biblioteca móvel puxada por burros no Marrocos, o que é fato. Conhecida como ""Bibliomula"", essa iniciativa leva livros a crianças de comunidades rurais isoladas, incentivando a leitura em áreas com pouco acesso a recursos educacionais.",2
Não há dúvidas de que o DNA contém informações genéticas dos seres vivos. Essa afirmação é amplamente documentada em livros científicos e validada por estudos empíricos.,2
A suposta descoberta de que a mudança climática é uma farsa foi forjada. Análises laboratoriais confirmaram a fraude.,0
"A imagem mostrando estudantes africanos programando robôs com peças recicladas é verídica. Diversas iniciativas educacionais, como o projeto ""STEM Power"" em países como Gana e Quênia, promovem o ensino de robótica usando materiais de baixo custo para estimular o interesse em ciência e engenharia.",2
Não há dúvidas de que O gene CLOCK humano aumenta a conectividade cerebral e a flexibilidade mental em ratos. Tal conhecimento é corroborado por evidências experimentais e revisões científicas.,2
os antibióticos combatem infecções bacterianas. Essa é uma das teorias mais bem estabelecidas da ciência.,2
"Com base na análise da imagem e nos resultados da pesquisa fornecidos, não é possível confirmar ou negar a veracidade da afirmação. Embora a pesquisa indique que existem estudos sobre a memória genética e a possibilidade de herdar traumas, não há confirmação específica sobre a veracidade do relato sobre a alegação de que a pessoa no vídeo tem memórias de seus antepassados. Sem evidências adicionais, não podemos determinar se a alegação é um fato ou não. É possível que seja verdadeira, dado o contexto de a plausibilidade de as fronteiras da pesquisa em epigenética e psicologia, mas a falta de informações impede uma conclusão definitiva.",1
"O vídeo que mostra uma cidade futurista flutuando acima do solo é impactante visualmente, mas carece de contexto ou fonte confiável. É provável que seja uma criação digital, dificultando a comprovação de sua veracidade.",1
"A tecnologia de Peixes de profundidade excretam minerais de carbonato, alterando o que sabemos sobre o ciclo de carbono da Terra. já é uma realidade. Empresas de todo o mundo estão investindo nessa área.",2
"O vídeo mostra uma multidão em Paris gritando palavras de apoio ao presidente brasileiro. A descrição afirma que se trata de um protesto a favor do Mercosul, mas não há elementos suficientes no vídeo que confirmem a data ou local com precisão.",1
a água é uma molécula polar fundamental à vida. Tal conhecimento é corroborado por evidências experimentais e revisões científicas.,2
"A afirmação da imagem é falsa. A pesquisa não encontrou nenhuma evidência da existência de ""árvores de macarrão"", como mostrado na foto. A imagem foi criada como uma brincadeira de 1º de abril por uma emissora de TV décadas atrás e continua a enganar pessoas, tendo um claro objetivo humorístico.",0
A postagem relata que o YouTube teria bloqueado todos os vídeos sobre ovnis no mês de junho. Não há anúncios ou evidências claras de censura em massa.,1
